State Code,County Code,Site Num,Parameter Code,POC,Latitude,Longitude,Datum,Parameter Name,Date Local,Time Local,Date GMT,Time GMT,Sample Measurement,Units of Measure,MDL,Uncertainty,Qualifier,Method Type,Method Code,Method Name,State Name,County Name,Date of Last Change
49,35,3006,88101,5,40.736389,-111.872222,NAD83,PM2.5 - Local Conditions,3/5/16,9:00,3/5/16,16:00,3.6,Micrograms/cubic meter (LC),2,,,FEM,182,Thermo Scientific TEOM 1405-DF Dichotomous FDMS - FDMS Gravimetric,Utah,Salt Lake,4/22/16
49,35,3006,88101,5,40.736389,-111.872222,NAD83,PM2.5 - Local Conditions,3/5/16,10:00,3/5/16,17:00,5.5,Micrograms/cubic meter (LC),2,,,FEM,182,Thermo Scientific TEOM 1405-DF Dichotomous FDMS - FDMS Gravimetric,Utah,Salt Lake,4/22/16
49,35,3006,88101,5,40.736389,-111.872222,NAD83,PM2.5 - Local Conditions,3/5/16,11:00,3/5/16,18:00,4.2,Micrograms/cubic meter (LC),2,,,FEM,182,Thermo Scientific TEOM 1405-DF Dichotomous FDMS - FDMS Gravimetric,Utah,Salt Lake,4/22/16
49,35,3006,88101,5,40.736389,-111.872222,NAD83,PM2.5 - Local Conditions,3/5/16,12:00,3/5/16,19:00,5.3,Micrograms/cubic meter (LC),2,,,FEM,182,Thermo Scientific TEOM 1405-DF Dichotomous FDMS - FDMS Gravimetric,Utah,Salt Lake,4/22/16
49,35,3006,88101,5,40.736389,-111.872222,NAD83,PM2.5 - Local Conditions,3/5/16,13:00,3/5/16,20:00,5.6,Micrograms/cubic meter (LC),2,,,FEM,182,Thermo Scientific TEOM 1405-DF Dichotomous FDMS - FDMS Gravimetric,Utah,Salt Lake,4/22/16
49,35,3006,88101,5,40.736389,-111.872222,NAD83,PM2.5 - Local Conditions,3/5/16,14:00,3/5/16,21:00,4.6,Micrograms/cubic meter (LC),2,,,FEM,182,Thermo Scientific TEOM 1405-DF Dichotomous FDMS - FDMS Gravimetric,Utah,Salt Lake,4/22/16
49,35,3006,88101,5,40.736389,-111.872222,NAD83,PM2.5 - Local Conditions,3/5/16,15:00,3/5/16,22:00,3.5,Micrograms/cubic meter (LC),2,,,FEM,182,Thermo Scientific TEOM 1405-DF Dichotomous FDMS - FDMS Gravimetric,Utah,Salt Lake,4/22/16
49,35,3006,88101,5,40.736389,-111.872222,NAD83,PM2.5 - Local Conditions,3/5/16,16:00,3/5/16,23:00,1.2,Micrograms/cubic meter (LC),2,,,FEM,182,Thermo Scientific TEOM 1405-DF Dichotomous FDMS - FDMS Gravimetric,Utah,Salt Lake,4/22/16
49,35,3006,88101,5,40.736389,-111.872222,NAD83,PM2.5 - Local Conditions,3/5/16,17:00,3/6/16,0:00,2.8,Micrograms/cubic meter (LC),2,,,FEM,182,Thermo Scientific TEOM 1405-DF Dichotomous FDMS - FDMS Gravimetric,Utah,Salt Lake,4/22/16
49,35,3006,88101,5,40.736389,-111.872222,NAD83,PM2.5 - Local Conditions,3/5/16,18:00,3/6/16,1:00,3.6,Micrograms/cubic meter (LC),2,,,FEM,182,Thermo Scientific TEOM 1405-DF Dichotomous FDMS - FDMS Gravimetric,Utah,Salt Lake,4/22/16
49,35,3006,88101,5,40.736389,-111.872222,NAD83,PM2.5 - Local Conditions,3/5/16,19:00,3/6/16,2:00,6.2,Micrograms/cubic meter (LC),2,,,FEM,182,Thermo Scientific TEOM 1405-DF Dichotomous FDMS - FDMS Gravimetric,Utah,Salt Lake,4/22/16
49,35,3006,88101,5,40.736389,-111.872222,NAD83,PM2.5 - Local Conditions,3/5/16,20:00,3/6/16,3:00,9.6,Micrograms/cubic meter (LC),2,,,FEM,182,Thermo Scientific TEOM 1405-DF Dichotomous FDMS - FDMS Gravimetric,Utah,Salt Lake,4/22/16
49,35,3006,88101,5,40.736389,-111.872222,NAD83,PM2.5 - Local Conditions,3/5/16,21:00,3/6/16,4:00,8.3,Micrograms/cubic meter (LC),2,,,FEM,182,Thermo Scientific TEOM 1405-DF Dichotomous FDMS - FDMS Gravimetric,Utah,Salt Lake,4/22/16
49,35,3006,88101,5,40.736389,-111.872222,NAD83,PM2.5 - Local Conditions,3/5/16,22:00,3/6/16,5:00,5.8,Micrograms/cubic meter (LC),2,,,FEM,182,Thermo Scientific TEOM 1405-DF Dichotomous FDMS - FDMS Gravimetric,Utah,Salt Lake,4/22/16
49,35,3006,88101,5,40.736389,-111.872222,NAD83,PM2.5 - Local Conditions,3/5/16,23:00,3/6/16,6:00,8.6,Micrograms/cubic meter (LC),2,,,FEM,182,Thermo Scientific TEOM 1405-DF Dichotomous FDMS - FDMS Gravimetric,Utah,Salt Lake,4/22/16
49,35,3006,88101,5,40.736389,-111.872222,NAD83,PM2.5 - Local Conditions,3/6/16,0:00,3/6/16,7:00,4.7,Micrograms/cubic meter (LC),2,,,FEM,182,Thermo Scientific TEOM 1405-DF Dichotomous FDMS - FDMS Gravimetric,Utah,Salt Lake,4/22/16
49,35,3006,88101,5,40.736389,-111.872222,NAD83,PM2.5 - Local Conditions,3/6/16,1:00,3/6/16,8:00,1.3,Micrograms/cubic meter (LC),2,,,FEM,182,Thermo Scientific TEOM 1405-DF Dichotomous FDMS - FDMS Gravimetric,Utah,Salt Lake,4/22/16
49,35,3006,88101,5,40.736389,-111.872222,NAD83,PM2.5 - Local Conditions,3/6/16,2:00,3/6/16,9:00,0.5,Micrograms/cubic meter (LC),2,,,FEM,182,Thermo Scientific TEOM 1405-DF Dichotomous FDMS - FDMS Gravimetric,Utah,Salt Lake,4/22/16
49,35,3006,88101,5,40.736389,-111.872222,NAD83,PM2.5 - Local Conditions,3/6/16,3:00,3/6/16,10:00,1.6,Micrograms/cubic meter (LC),2,,,FEM,182,Thermo Scientific TEOM 1405-DF Dichotomous FDMS - FDMS Gravimetric,Utah,Salt Lake,4/22/16
49,35,3006,88101,5,40.736389,-111.872222,NAD83,PM2.5 - Local Conditions,3/6/16,4:00,3/6/16,11:00,-0.6,Micrograms/cubic meter (LC),2,,,FEM,182,Thermo Scientific TEOM 1405-DF Dichotomous FDMS - FDMS Gravimetric,Utah,Salt Lake,4/22/16
49,35,3006,88101,5,40.736389,-111.872222,NAD83,PM2.5 - Local Conditions,3/6/16,5:00,3/6/16,12:00,1.3,Micrograms/cubic meter (LC),2,,,FEM,182,Thermo Scientific TEOM 1405-DF Dichotomous FDMS - FDMS Gravimetric,Utah,Salt Lake,4/22/16
49,35,3006,88101,5,40.736389,-111.872222,NAD83,PM2.5 - Local Conditions,3/6/16,6:00,3/6/16,13:00,2.2,Micrograms/cubic meter (LC),2,,,FEM,182,Thermo Scientific TEOM 1405-DF Dichotomous FDMS - FDMS Gravimetric,Utah,Salt Lake,4/22/16
49,35,3006,88101,5,40.736389,-111.872222,NAD83,PM2.5 - Local Conditions,3/6/16,7:00,3/6/16,14:00,2.5,Micrograms/cubic meter (LC),2,,,FEM,182,Thermo Scientific TEOM 1405-DF Dichotomous FDMS - FDMS Gravimetric,Utah,Salt Lake,4/22/16
49,35,3006,88101,5,40.736389,-111.872222,NAD83,PM2.5 - Local Conditions,3/6/16,8:00,3/6/16,15:00,1.3,Micrograms/cubic meter (LC),2,,,FEM,182,Thermo Scientific TEOM 1405-DF Dichotomous FDMS - FDMS Gravimetric,Utah,Salt Lake,4/22/16
49,35,3006,88101,5,40.736389,-111.872222,NAD83,PM2.5 - Local Conditions,3/6/16,9:00,3/6/16,16:00,0.7,Micrograms/cubic meter (LC),2,,,FEM,182,Thermo Scientific TEOM 1405-DF Dichotomous FDMS - FDMS Gravimetric,Utah,Salt Lake,4/22/16
49,35,3006,88101,5,40.736389,-111.872222,NAD83,PM2.5 - Local Conditions,3/6/16,10:00,3/6/16,17:00,2.2,Micrograms/cubic meter (LC),2,,,FEM,182,Thermo Scientific TEOM 1405-DF Dichotomous FDMS - FDMS Gravimetric,Utah,Salt Lake,4/22/16
49,35,3006,88101,5,40.736389,-111.872222,NAD83,PM2.5 - Local Conditions,3/6/16,11:00,3/6/16,18:00,4.5,Micrograms/cubic meter (LC),2,,,FEM,182,Thermo Scientific TEOM 1405-DF Dichotomous FDMS - FDMS Gravimetric,Utah,Salt Lake,4/22/16
49,35,3006,88101,5,40.736389,-111.872222,NAD83,PM2.5 - Local Conditions,3/6/16,12:00,3/6/16,19:00,3.4,Micrograms/cubic meter (LC),2,,,FEM,182,Thermo Scientific TEOM 1405-DF Dichotomous FDMS - FDMS Gravimetric,Utah,Salt Lake,4/22/16
49,35,3006,88101,5,40.736389,-111.872222,NAD83,PM2.5 - Local Conditions,3/6/16,13:00,3/6/16,20:00,1.2,Micrograms/cubic meter (LC),2,,,FEM,182,Thermo Scientific TEOM 1405-DF Dichotomous FDMS - FDMS Gravimetric,Utah,Salt Lake,4/22/16
49,35,3006,88101,5,40.736389,-111.872222,NAD83,PM2.5 - Local Conditions,3/6/16,14:00,3/6/16,21:00,4.8,Micrograms/cubic meter (LC),2,,,FEM,182,Thermo Scientific TEOM 1405-DF Dichotomous FDMS - FDMS Gravimetric,Utah,Salt Lake,4/22/16
49,35,3006,88101,5,40.736389,-111.872222,NAD83,PM2.5 - Local Conditions,3/6/16,15:00,3/6/16,22:00,4.7,Micrograms/cubic meter (LC),2,,,FEM,182,Thermo Scientific TEOM 1405-DF Dichotomous FDMS - FDMS Gravimetric,Utah,Salt Lake,4/22/16
49,35,3006,88101,5,40.736389,-111.872222,NAD83,PM2.5 - Local Conditions,3/6/16,16:00,3/6/16,23:00,6.3,Micrograms/cubic meter (LC),2,,,FEM,182,Thermo Scientific TEOM 1405-DF Dichotomous FDMS - FDMS Gravimetric,Utah,Salt Lake,4/22/16
49,35,3006,88101,5,40.736389,-111.872222,NAD83,PM2.5 - Local Conditions,3/6/16,17:00,3/7/16,0:00,7.5,Micrograms/cubic meter (LC),2,,,FEM,182,Thermo Scientific TEOM 1405-DF Dichotomous FDMS - FDMS Gravimetric,Utah,Salt Lake,4/22/16
49,35,3006,88101,5,40.736389,-111.872222,NAD83,PM2.5 - Local Conditions,3/6/16,18:00,3/7/16,1:00,-0.6,Micrograms/cubic meter (LC),2,,,FEM,182,Thermo Scientific TEOM 1405-DF Dichotomous FDMS - FDMS Gravimetric,Utah,Salt Lake,4/22/16
49,35,3006,88101,5,40.736389,-111.872222,NAD83,PM2.5 - Local Conditions,3/6/16,19:00,3/7/16,2:00,3.4,Micrograms/cubic meter (LC),2,,,FEM,182,Thermo Scientific TEOM 1405-DF Dichotomous FDMS - FDMS Gravimetric,Utah,Salt Lake,4/22/16
49,35,3006,88101,5,40.736389,-111.872222,NAD83,PM2.5 - Local Conditions,3/6/16,20:00,3/7/16,3:00,4.8,Micrograms/cubic meter (LC),2,,,FEM,182,Thermo Scientific TEOM 1405-DF Dichotomous FDMS - FDMS Gravimetric,Utah,Salt Lake,4/22/16
49,35,3006,88101,5,40.736389,-111.872222,NAD83,PM2.5 - Local Conditions,3/6/16,21:00,3/7/16,4:00,5.2,Micrograms/cubic meter (LC),2,,,FEM,182,Thermo Scientific TEOM 1405-DF Dichotomous FDMS - FDMS Gravimetric,Utah,Salt Lake,4/22/16
49,35,3006,88101,5,40.736389,-111.872222,NAD83,PM2.5 - Local Conditions,3/6/16,22:00,3/7/16,5:00,3.3,Micrograms/cubic meter (LC),2,,,FEM,182,Thermo Scientific TEOM 1405-DF Dichotomous FDMS - FDMS Gravimetric,Utah,Salt Lake,4/22/16
49,35,3006,88101,5,40.736389,-111.872222,NAD83,PM2.5 - Local Conditions,3/6/16,23:00,3/7/16,6:00,2.7,Micrograms/cubic meter (LC),2,,,FEM,182,Thermo Scientific TEOM 1405-DF Dichotomous FDMS - FDMS Gravimetric,Utah,Salt Lake,4/22/16
49,35,3006,88101,5,40.736389,-111.872222,NAD83,PM2.5 - Local Conditions,3/7/16,0:00,3/7/16,7:00,7.7,Micrograms/cubic meter (LC),2,,,FEM,182,Thermo Scientific TEOM 1405-DF Dichotomous FDMS - FDMS Gravimetric,Utah,Salt Lake,4/22/16
49,35,3006,88101,5,40.736389,-111.872222,NAD83,PM2.5 - Local Conditions,3/7/16,1:00,3/7/16,8:00,9.9,Micrograms/cubic meter (LC),2,,,FEM,182,Thermo Scientific TEOM 1405-DF Dichotomous FDMS - FDMS Gravimetric,Utah,Salt Lake,4/22/16
49,35,3006,88101,5,40.736389,-111.872222,NAD83,PM2.5 - Local Conditions,3/7/16,2:00,3/7/16,9:00,11.2,Micrograms/cubic meter (LC),2,,,FEM,182,Thermo Scientific TEOM 1405-DF Dichotomous FDMS - FDMS Gravimetric,Utah,Salt Lake,4/22/16
49,35,3006,88101,5,40.736389,-111.872222,NAD83,PM2.5 - Local Conditions,3/7/16,3:00,3/7/16,10:00,8.1,Micrograms/cubic meter (LC),2,,,FEM,182,Thermo Scientific TEOM 1405-DF Dichotomous FDMS - FDMS Gravimetric,Utah,Salt Lake,4/22/16
49,35,3006,88101,5,40.736389,-111.872222,NAD83,PM2.5 - Local Conditions,3/7/16,4:00,3/7/16,11:00,12.2,Micrograms/cubic meter (LC),2,,,FEM,182,Thermo Scientific TEOM 1405-DF Dichotomous FDMS - FDMS Gravimetric,Utah,Salt Lake,4/22/16
49,35,3006,88101,5,40.736389,-111.872222,NAD83,PM2.5 - Local Conditions,3/7/16,5:00,3/7/16,12:00,10.7,Micrograms/cubic meter (LC),2,,,FEM,182,Thermo Scientific TEOM 1405-DF Dichotomous FDMS - FDMS Gravimetric,Utah,Salt Lake,4/22/16
49,35,3006,88101,5,40.736389,-111.872222,NAD83,PM2.5 - Local Conditions,3/7/16,6:00,3/7/16,13:00,8.9,Micrograms/cubic meter (LC),2,,,FEM,182,Thermo Scientific TEOM 1405-DF Dichotomous FDMS - FDMS Gravimetric,Utah,Salt Lake,4/22/16
49,35,3006,88101,5,40.736389,-111.872222,NAD83,PM2.5 - Local Conditions,3/7/16,7:00,3/7/16,14:00,7.2,Micrograms/cubic meter (LC),2,,,FEM,182,Thermo Scientific TEOM 1405-DF Dichotomous FDMS - FDMS Gravimetric,Utah,Salt Lake,4/22/16
49,35,3006,88101,5,40.736389,-111.872222,NAD83,PM2.5 - Local Conditions,3/7/16,8:00,3/7/16,15:00,10.2,Micrograms/cubic meter (LC),2,,,FEM,182,Thermo Scientific TEOM 1405-DF Dichotomous FDMS - FDMS Gravimetric,Utah,Salt Lake,4/22/16
49,35,3006,88101,5,40.736389,-111.872222,NAD83,PM2.5 - Local Conditions,3/7/16,9:00,3/7/16,16:00,10.7,Micrograms/cubic meter (LC),2,,,FEM,182,Thermo Scientific TEOM 1405-DF Dichotomous FDMS - FDMS Gravimetric,Utah,Salt Lake,4/22/16
49,35,3006,88101,5,40.736389,-111.872222,NAD83,PM2.5 - Local Conditions,3/7/16,10:00,3/7/16,17:00,8.7,Micrograms/cubic meter (LC),2,,,FEM,182,Thermo Scientific TEOM 1405-DF Dichotomous FDMS - FDMS Gravimetric,Utah,Salt Lake,4/22/16
49,35,3006,88101,5,40.736389,-111.872222,NAD83,PM2.5 - Local Conditions,3/7/16,11:00,3/7/16,18:00,3.9,Micrograms/cubic meter (LC),2,,,FEM,182,Thermo Scientific TEOM 1405-DF Dichotomous FDMS - FDMS Gravimetric,Utah,Salt Lake,4/22/16
49,35,3006,88101,5,40.736389,-111.872222,NAD83,PM2.5 - Local Conditions,3/7/16,12:00,3/7/16,19:00,6.8,Micrograms/cubic meter (LC),2,,,FEM,182,Thermo Scientific TEOM 1405-DF Dichotomous FDMS - FDMS Gravimetric,Utah,Salt Lake,4/22/16
49,35,3006,88101,5,40.736389,-111.872222,NAD83,PM2.5 - Local Conditions,3/7/16,13:00,3/7/16,20:00,4,Micrograms/cubic meter (LC),2,,,FEM,182,Thermo Scientific TEOM 1405-DF Dichotomous FDMS - FDMS Gravimetric,Utah,Salt Lake,4/22/16
49,35,3006,88101,5,40.736389,-111.872222,NAD83,PM2.5 - Local Conditions,3/7/16,14:00,3/7/16,21:00,-0.2,Micrograms/cubic meter (LC),2,,,FEM,182,Thermo Scientific TEOM 1405-DF Dichotomous FDMS - FDMS Gravimetric,Utah,Salt Lake,4/22/16
49,35,3006,88101,5,40.736389,-111.872222,NAD83,PM2.5 - Local Conditions,3/7/16,15:00,3/7/16,22:00,2,Micrograms/cubic meter (LC),2,,,FEM,182,Thermo Scientific TEOM 1405-DF Dichotomous FDMS - FDMS Gravimetric,Utah,Salt Lake,4/22/16
49,35,3006,88101,5,40.736389,-111.872222,NAD83,PM2.5 - Local Conditions,3/7/16,16:00,3/7/16,23:00,4.2,Micrograms/cubic meter (LC),2,,,FEM,182,Thermo Scientific TEOM 1405-DF Dichotomous FDMS - FDMS Gravimetric,Utah,Salt Lake,4/22/16
49,35,3006,88101,5,40.736389,-111.872222,NAD83,PM2.5 - Local Conditions,3/7/16,17:00,3/8/16,0:00,5.9,Micrograms/cubic meter (LC),2,,,FEM,182,Thermo Scientific TEOM 1405-DF Dichotomous FDMS - FDMS Gravimetric,Utah,Salt Lake,4/22/16
49,35,3006,88101,5,40.736389,-111.872222,NAD83,PM2.5 - Local Conditions,3/7/16,18:00,3/8/16,1:00,5.9,Micrograms/cubic meter (LC),2,,,FEM,182,Thermo Scientific TEOM 1405-DF Dichotomous FDMS - FDMS Gravimetric,Utah,Salt Lake,4/22/16
49,35,3006,88101,5,40.736389,-111.872222,NAD83,PM2.5 - Local Conditions,3/7/16,19:00,3/8/16,2:00,1.4,Micrograms/cubic meter (LC),2,,,FEM,182,Thermo Scientific TEOM 1405-DF Dichotomous FDMS - FDMS Gravimetric,Utah,Salt Lake,4/22/16
49,35,3006,88101,5,40.736389,-111.872222,NAD83,PM2.5 - Local Conditions,3/7/16,20:00,3/8/16,3:00,3,Micrograms/cubic meter (LC),2,,,FEM,182,Thermo Scientific TEOM 1405-DF Dichotomous FDMS - FDMS Gravimetric,Utah,Salt Lake,4/22/16
49,35,3006,88101,5,40.736389,-111.872222,NAD83,PM2.5 - Local Conditions,3/7/16,21:00,3/8/16,4:00,3.3,Micrograms/cubic meter (LC),2,,,FEM,182,Thermo Scientific TEOM 1405-DF Dichotomous FDMS - FDMS Gravimetric,Utah,Salt Lake,4/22/16
49,35,3006,88101,5,40.736389,-111.872222,NAD83,PM2.5 - Local Conditions,3/7/16,22:00,3/8/16,5:00,0.2,Micrograms/cubic meter (LC),2,,,FEM,182,Thermo Scientific TEOM 1405-DF Dichotomous FDMS - FDMS Gravimetric,Utah,Salt Lake,4/22/16
49,35,3006,88101,5,40.736389,-111.872222,NAD83,PM2.5 - Local Conditions,3/7/16,23:00,3/8/16,6:00,6.8,Micrograms/cubic meter (LC),2,,,FEM,182,Thermo Scientific TEOM 1405-DF Dichotomous FDMS - FDMS Gravimetric,Utah,Salt Lake,4/22/16
49,35,3006,88101,5,40.736389,-111.872222,NAD83,PM2.5 - Local Conditions,3/8/16,0:00,3/8/16,7:00,9.8,Micrograms/cubic meter (LC),2,,,FEM,182,Thermo Scientific TEOM 1405-DF Dichotomous FDMS - FDMS Gravimetric,Utah,Salt Lake,4/22/16
49,35,3006,88101,5,40.736389,-111.872222,NAD83,PM2.5 - Local Conditions,3/8/16,1:00,3/8/16,8:00,5.2,Micrograms/cubic meter (LC),2,,,FEM,182,Thermo Scientific TEOM 1405-DF Dichotomous FDMS - FDMS Gravimetric,Utah,Salt Lake,4/22/16
49,35,3006,88101,5,40.736389,-111.872222,NAD83,PM2.5 - Local Conditions,3/8/16,2:00,3/8/16,9:00,7.2,Micrograms/cubic meter (LC),2,,,FEM,182,Thermo Scientific TEOM 1405-DF Dichotomous FDMS - FDMS Gravimetric,Utah,Salt Lake,4/22/16
49,35,3006,88101,5,40.736389,-111.872222,NAD83,PM2.5 - Local Conditions,3/8/16,3:00,3/8/16,10:00,2.8,Micrograms/cubic meter (LC),2,,,FEM,182,Thermo Scientific TEOM 1405-DF Dichotomous FDMS - FDMS Gravimetric,Utah,Salt Lake,4/22/16
49,35,3006,88101,5,40.736389,-111.872222,NAD83,PM2.5 - Local Conditions,3/8/16,4:00,3/8/16,11:00,1.3,Micrograms/cubic meter (LC),2,,,FEM,182,Thermo Scientific TEOM 1405-DF Dichotomous FDMS - FDMS Gravimetric,Utah,Salt Lake,4/22/16
49,35,3006,88101,5,40.736389,-111.872222,NAD83,PM2.5 - Local Conditions,3/8/16,5:00,3/8/16,12:00,2.9,Micrograms/cubic meter (LC),2,,,FEM,182,Thermo Scientific TEOM 1405-DF Dichotomous FDMS - FDMS Gravimetric,Utah,Salt Lake,4/22/16
49,35,3006,88101,5,40.736389,-111.872222,NAD83,PM2.5 - Local Conditions,3/8/16,6:00,3/8/16,13:00,3,Micrograms/cubic meter (LC),2,,,FEM,182,Thermo Scientific TEOM 1405-DF Dichotomous FDMS - FDMS Gravimetric,Utah,Salt Lake,4/22/16
49,35,3006,88101,5,40.736389,-111.872222,NAD83,PM2.5 - Local Conditions,3/8/16,7:00,3/8/16,14:00,4.3,Micrograms/cubic meter (LC),2,,,FEM,182,Thermo Scientific TEOM 1405-DF Dichotomous FDMS - FDMS Gravimetric,Utah,Salt Lake,4/22/16
49,35,3006,88101,5,40.736389,-111.872222,NAD83,PM2.5 - Local Conditions,3/8/16,8:00,3/8/16,15:00,0.7,Micrograms/cubic meter (LC),2,,,FEM,182,Thermo Scientific TEOM 1405-DF Dichotomous FDMS - FDMS Gravimetric,Utah,Salt Lake,4/22/16
49,35,3006,88101,5,40.736389,-111.872222,NAD83,PM2.5 - Local Conditions,3/8/16,9:00,3/8/16,16:00,3.5,Micrograms/cubic meter (LC),2,,,FEM,182,Thermo Scientific TEOM 1405-DF Dichotomous FDMS - FDMS Gravimetric,Utah,Salt Lake,4/22/16
49,35,3006,88101,5,40.736389,-111.872222,NAD83,PM2.5 - Local Conditions,3/8/16,10:00,3/8/16,17:00,3.7,Micrograms/cubic meter (LC),2,,,FEM,182,Thermo Scientific TEOM 1405-DF Dichotomous FDMS - FDMS Gravimetric,Utah,Salt Lake,4/22/16
49,35,3006,88101,5,40.736389,-111.872222,NAD83,PM2.5 - Local Conditions,3/8/16,11:00,3/8/16,18:00,3,Micrograms/cubic meter (LC),2,,,FEM,182,Thermo Scientific TEOM 1405-DF Dichotomous FDMS - FDMS Gravimetric,Utah,Salt Lake,4/22/16
49,35,3006,88101,5,40.736389,-111.872222,NAD83,PM2.5 - Local Conditions,3/8/16,12:00,3/8/16,19:00,8.7,Micrograms/cubic meter (LC),2,,,FEM,182,Thermo Scientific TEOM 1405-DF Dichotomous FDMS - FDMS Gravimetric,Utah,Salt Lake,4/22/16
49,35,3006,88101,5,40.736389,-111.872222,NAD83,PM2.5 - Local Conditions,3/8/16,13:00,3/8/16,20:00,4.6,Micrograms/cubic meter (LC),2,,,FEM,182,Thermo Scientific TEOM 1405-DF Dichotomous FDMS - FDMS Gravimetric,Utah,Salt Lake,4/22/16
49,35,3006,88101,5,40.736389,-111.872222,NAD83,PM2.5 - Local Conditions,3/8/16,14:00,3/8/16,21:00,5.3,Micrograms/cubic meter (LC),2,,,FEM,182,Thermo Scientific TEOM 1405-DF Dichotomous FDMS - FDMS Gravimetric,Utah,Salt Lake,4/22/16
49,35,3006,88101,5,40.736389,-111.872222,NAD83,PM2.5 - Local Conditions,3/8/16,15:00,3/8/16,22:00,5.5,Micrograms/cubic meter (LC),2,,,FEM,182,Thermo Scientific TEOM 1405-DF Dichotomous FDMS - FDMS Gravimetric,Utah,Salt Lake,4/22/16
49,35,3006,88101,5,40.736389,-111.872222,NAD83,PM2.5 - Local Conditions,3/8/16,16:00,3/8/16,23:00,3.4,Micrograms/cubic meter (LC),2,,,FEM,182,Thermo Scientific TEOM 1405-DF Dichotomous FDMS - FDMS Gravimetric,Utah,Salt Lake,4/22/16
49,35,3006,88101,5,40.736389,-111.872222,NAD83,PM2.5 - Local Conditions,3/8/16,17:00,3/9/16,0:00,2.6,Micrograms/cubic meter (LC),2,,,FEM,182,Thermo Scientific TEOM 1405-DF Dichotomous FDMS - FDMS Gravimetric,Utah,Salt Lake,4/22/16
49,35,3006,88101,5,40.736389,-111.872222,NAD83,PM2.5 - Local Conditions,3/8/16,18:00,3/9/16,1:00,2.6,Micrograms/cubic meter (LC),2,,,FEM,182,Thermo Scientific TEOM 1405-DF Dichotomous FDMS - FDMS Gravimetric,Utah,Salt Lake,4/22/16
49,35,3006,88101,5,40.736389,-111.872222,NAD83,PM2.5 - Local Conditions,3/8/16,19:00,3/9/16,2:00,3.2,Micrograms/cubic meter (LC),2,,,FEM,182,Thermo Scientific TEOM 1405-DF Dichotomous FDMS - FDMS Gravimetric,Utah,Salt Lake,4/22/16
49,35,3006,88101,5,40.736389,-111.872222,NAD83,PM2.5 - Local Conditions,3/8/16,20:00,3/9/16,3:00,4.4,Micrograms/cubic meter (LC),2,,,FEM,182,Thermo Scientific TEOM 1405-DF Dichotomous FDMS - FDMS Gravimetric,Utah,Salt Lake,4/22/16
49,35,3006,88101,5,40.736389,-111.872222,NAD83,PM2.5 - Local Conditions,3/8/16,21:00,3/9/16,4:00,4,Micrograms/cubic meter (LC),2,,,FEM,182,Thermo Scientific TEOM 1405-DF Dichotomous FDMS - FDMS Gravimetric,Utah,Salt Lake,4/22/16
49,35,3006,88101,5,40.736389,-111.872222,NAD83,PM2.5 - Local Conditions,3/8/16,22:00,3/9/16,5:00,5.4,Micrograms/cubic meter (LC),2,,,FEM,182,Thermo Scientific TEOM 1405-DF Dichotomous FDMS - FDMS Gravimetric,Utah,Salt Lake,4/22/16
49,35,3006,88101,5,40.736389,-111.872222,NAD83,PM2.5 - Local Conditions,3/8/16,23:00,3/9/16,6:00,7.8,Micrograms/cubic meter (LC),2,,,FEM,182,Thermo Scientific TEOM 1405-DF Dichotomous FDMS - FDMS Gravimetric,Utah,Salt Lake,4/22/16
49,35,3006,88101,5,40.736389,-111.872222,NAD83,PM2.5 - Local Conditions,3/9/16,0:00,3/9/16,7:00,7.9,Micrograms/cubic meter (LC),2,,,FEM,182,Thermo Scientific TEOM 1405-DF Dichotomous FDMS - FDMS Gravimetric,Utah,Salt Lake,4/22/16
49,35,3006,88101,5,40.736389,-111.872222,NAD83,PM2.5 - Local Conditions,3/9/16,1:00,3/9/16,8:00,4.8,Micrograms/cubic meter (LC),2,,,FEM,182,Thermo Scientific TEOM 1405-DF Dichotomous FDMS - FDMS Gravimetric,Utah,Salt Lake,4/22/16
49,35,3006,88101,5,40.736389,-111.872222,NAD83,PM2.5 - Local Conditions,3/9/16,2:00,3/9/16,9:00,2.9,Micrograms/cubic meter (LC),2,,,FEM,182,Thermo Scientific TEOM 1405-DF Dichotomous FDMS - FDMS Gravimetric,Utah,Salt Lake,4/22/16
49,35,3006,88101,5,40.736389,-111.872222,NAD83,PM2.5 - Local Conditions,3/9/16,3:00,3/9/16,10:00,3.4,Micrograms/cubic meter (LC),2,,,FEM,182,Thermo Scientific TEOM 1405-DF Dichotomous FDMS - FDMS Gravimetric,Utah,Salt Lake,4/22/16
49,35,3006,88101,5,40.736389,-111.872222,NAD83,PM2.5 - Local Conditions,3/9/16,4:00,3/9/16,11:00,2.1,Micrograms/cubic meter (LC),2,,,FEM,182,Thermo Scientific TEOM 1405-DF Dichotomous FDMS - FDMS Gravimetric,Utah,Salt Lake,4/22/16
49,35,3006,88101,5,40.736389,-111.872222,NAD83,PM2.5 - Local Conditions,3/9/16,5:00,3/9/16,12:00,2.1,Micrograms/cubic meter (LC),2,,,FEM,182,Thermo Scientific TEOM 1405-DF Dichotomous FDMS - FDMS Gravimetric,Utah,Salt Lake,4/22/16
